@RELATION OPENJPA13TrainingDataset

@ATTRIBUTE versionname REAL
@ATTRIBUTE #revision REAL
@ATTRIBUTE #fixcommit REAL
@ATTRIBUTE size REAL
@ATTRIBUTE churn REAL
@ATTRIBUTE maxchurn REAL
@ATTRIBUTE avgchurn REAL
@ATTRIBUTE chgsetsize REAL
@ATTRIBUTE maxchgsetsize REAL
@ATTRIBUTE avgchgsetsize REAL
@ATTRIBUTE buggy {no,yes}
@DATA
3,0,0,81,0,0,0,0,0,0,no
3,0,0,81,0,0,0,0,0,0,no
3,0,0,55,0,0,0,0,0,0,no
3,0,0,56,0,0,0,0,0,0,no
3,1,0,55,55,55,55,42,42,42,no
3,0,0,96,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,31,0,0,0,0,0,0,no
3,0,0,34,0,0,0,0,0,0,no
3,1,0,28,28,28,28,42,42,42,no
3,1,0,32,32,32,32,42,42,42,no
3,0,0,58,0,0,0,0,0,0,no
3,0,0,86,0,0,0,0,0,0,no
3,0,0,79,0,0,0,0,0,0,no
3,0,0,79,0,0,0,0,0,0,no
3,0,0,81,0,0,0,0,0,0,no
3,0,0,90,0,0,0,0,0,0,no
3,0,0,76,0,0,0,0,0,0,no
3,0,0,157,0,0,0,0,0,0,no
3,0,0,79,0,0,0,0,0,0,no
3,0,0,71,0,0,0,0,0,0,no
3,0,0,54,0,0,0,0,0,0,no
3,0,0,76,0,0,0,0,0,0,no
3,0,0,65,0,0,0,0,0,0,no
3,0,0,75,0,0,0,0,0,0,no
3,0,0,132,0,0,0,0,0,0,no
3,0,0,45,0,0,0,0,0,0,no
3,0,0,58,0,0,0,0,0,0,no
3,1,0,33,33,33,33,42,42,42,no
3,0,0,58,0,0,0,0,0,0,no
3,0,0,105,0,0,0,0,0,0,no
3,1,0,52,53,53,53,42,42,42,no
3,0,0,126,0,0,0,0,0,0,no
3,0,0,101,0,0,0,0,0,0,no
3,0,0,175,0,0,0,0,0,0,no
3,0,0,66,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,75,0,0,0,0,0,0,no
3,0,0,123,0,0,0,0,0,0,no
3,0,0,103,0,0,0,0,0,0,no
3,0,0,53,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,27,0,0,0,0,0,0,no
3,0,0,54,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,28,0,0,0,0,0,0,no
3,0,0,54,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,27,0,0,0,0,0,0,no
3,3,0,99,48,54,16,10,6,3,no
3,0,0,52,0,0,0,0,0,0,no
3,0,0,75,0,0,0,0,0,0,no
3,1,0,38,-38,0,-38,1,1,1,no
3,0,0,23,0,0,0,0,0,0,no
3,0,0,49,0,0,0,0,0,0,no
3,0,0,47,0,0,0,0,0,0,no
3,1,0,56,-57,0,-57,43,43,43,no
3,0,0,53,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,105,0,0,0,0,0,0,no
3,0,0,47,0,0,0,0,0,0,no
3,0,0,46,0,0,0,0,0,0,no
3,0,0,46,0,0,0,0,0,0,no
3,0,0,55,0,0,0,0,0,0,no
3,0,0,47,0,0,0,0,0,0,no
3,0,0,79,0,0,0,0,0,0,no
3,0,0,107,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,41,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,41,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,38,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,62,0,0,0,0,0,0,no
3,0,0,65,0,0,0,0,0,0,no
3,0,0,92,0,0,0,0,0,0,no
3,0,0,62,0,0,0,0,0,0,no
3,0,0,30,0,0,0,0,0,0,no
3,0,0,33,0,0,0,0,0,0,no
3,0,0,33,0,0,0,0,0,0,no
3,0,0,30,0,0,0,0,0,0,no
3,0,0,59,0,0,0,0,0,0,no
3,0,0,99,0,0,0,0,0,0,no
3,0,0,97,0,0,0,0,0,0,no
3,1,1,175,-26,0,-26,6,6,6,no
3,0,0,165,0,0,0,0,0,0,no
3,1,1,112,-8,0,-8,6,6,6,no
3,2,2,103,-13,0,-6,7,6,3,no
3,0,0,262,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,33,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,25,0,0,0,0,0,0,no
3,0,0,28,0,0,0,0,0,0,no
3,0,0,28,0,0,0,0,0,0,no
3,0,0,31,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,98,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,61,0,0,0,0,0,0,no
3,0,0,73,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,49,0,0,0,0,0,0,no
3,0,0,76,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,25,0,0,0,0,0,0,no
3,0,0,99,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,61,0,0,0,0,0,0,no
3,0,0,73,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,49,0,0,0,0,0,0,no
3,0,0,76,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,25,0,0,0,0,0,0,no
3,0,0,89,0,0,0,0,0,0,no
3,0,0,78,0,0,0,0,0,0,no
3,0,0,62,0,0,0,0,0,0,no
3,0,0,74,0,0,0,0,0,0,no
3,0,0,38,0,0,0,0,0,0,no
3,0,0,53,0,0,0,0,0,0,no
3,0,0,49,0,0,0,0,0,0,no
3,0,0,66,0,0,0,0,0,0,no
3,0,0,78,0,0,0,0,0,0,no
3,0,0,78,0,0,0,0,0,0,no
3,0,0,25,0,0,0,0,0,0,no
3,0,0,99,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,62,0,0,0,0,0,0,no
3,0,0,74,0,0,0,0,0,0,no
3,0,0,38,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,50,0,0,0,0,0,0,no
3,0,0,76,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,88,0,0,0,0,0,0,no
3,0,0,25,0,0,0,0,0,0,no
3,0,0,65,0,0,0,0,0,0,no
3,0,0,36,0,0,0,0,0,0,no
3,0,0,93,0,0,0,0,0,0,no
3,0,0,62,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,55,0,0,0,0,0,0,no
3,0,0,69,0,0,0,0,0,0,no
3,0,0,92,0,0,0,0,0,0,no
3,0,0,48,0,0,0,0,0,0,no
3,0,0,100,0,0,0,0,0,0,no
3,0,0,81,0,0,0,0,0,0,no
3,0,0,80,0,0,0,0,0,0,no
3,0,0,56,0,0,0,0,0,0,no
3,0,0,61,0,0,0,0,0,0,no
3,1,1,70,2,2,2,3,3,3,no
3,1,1,71,1,1,1,3,3,3,no
3,0,0,66,0,0,0,0,0,0,no
3,0,0,69,0,0,0,0,0,0,no
3,0,0,54,0,0,0,0,0,0,no
3,0,0,64,0,0,0,0,0,0,no
3,0,0,48,0,0,0,0,0,0,no
3,0,0,24,0,0,0,0,0,0,no
3,0,0,74,0,0,0,0,0,0,no
3,0,0,72,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,75,0,0,0,0,0,0,no
3,0,0,98,0,0,0,0,0,0,no
3,0,0,64,0,0,0,0,0,0,no
3,0,0,80,0,0,0,0,0,0,no
3,0,0,64,0,0,0,0,0,0,no
3,0,0,47,0,0,0,0,0,0,no
3,0,0,154,0,0,0,0,0,0,no
3,0,0,199,0,0,0,0,0,0,no
3,0,0,101,0,0,0,0,0,0,no
3,0,0,118,0,0,0,0,0,0,no
3,0,0,370,0,0,0,0,0,0,no
3,0,0,87,0,0,0,0,0,0,no
3,0,0,71,0,0,0,0,0,0,no
3,0,0,342,0,0,0,0,0,0,no
3,0,0,49,0,0,0,0,0,0,no
3,1,0,117,13,13,13,5,5,5,no
3,0,0,92,0,0,0,0,0,0,no
3,0,0,59,0,0,0,0,0,0,no
3,0,0,101,0,0,0,0,0,0,no
3,0,0,77,0,0,0,0,0,0,no
3,0,0,257,0,0,0,0,0,0,no
3,0,0,94,0,0,0,0,0,0,no
3,0,0,37,0,0,0,0,0,0,no
3,2,0,174,13,9,6,76,42,38,yes
3,2,1,90,35,20,17,7,6,3,no
3,3,0,64,9,7,3,49,42,16,no
3,2,0,186,8,8,4,47,42,23,no
3,0,0,38,0,0,0,0,0,0,no
3,1,0,73,2,2,2,5,5,5,no
3,1,0,67,21,21,21,6,6,6,no
3,1,0,63,14,14,14,6,6,6,no
3,0,0,131,0,0,0,0,0,0,no
3,0,0,75,0,0,0,0,0,0,no
3,0,0,98,0,0,0,0,0,0,no
3,0,0,301,0,0,0,0,0,0,no
3,0,0,142,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,0,0,122,0,0,0,0,0,0,no
3,0,0,46,0,0,0,0,0,0,no
3,0,0,103,0,0,0,0,0,0,no
3,0,0,199,0,0,0,0,0,0,no
3,5,4,1647,44,24,8,24,10,4,no
3,0,0,1496,0,0,0,0,0,0,no
3,2,2,282,8,8,4,17,10,8,no
3,0,0,117,0,0,0,0,0,0,no
3,0,0,56,0,0,0,0,0,0,no
3,0,0,63,0,0,0,0,0,0,no
3,0,0,66,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,42,0,0,0,0,0,0,no
3,0,0,41,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,41,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,40,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,0,0,335,0,0,0,0,0,0,no
3,0,0,64,0,0,0,0,0,0,no
3,2,0,1130,53,50,26,22,14,11,no
3,0,0,111,0,0,0,0,0,0,no
3,1,0,72,6,6,6,14,14,14,no
3,0,0,117,0,0,0,0,0,0,no
3,0,0,41,0,0,0,0,0,0,no
3,0,0,40,0,0,0,0,0,0,no
3,0,0,40,0,0,0,0,0,0,no
3,0,0,45,0,0,0,0,0,0,no
3,0,0,56,0,0,0,0,0,0,no
3,0,0,38,0,0,0,0,0,0,no
3,2,0,281,16,16,8,56,42,28,no
3,2,0,256,8,8,4,56,42,28,no
3,1,0,54,6,6,6,14,14,14,no
3,0,0,86,0,0,0,0,0,0,no
3,0,0,117,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,307,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,40,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,106,0,0,0,0,0,0,no
3,0,0,82,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,1,0,823,273,273,273,14,14,14,no
3,1,0,81,45,45,45,14,14,14,no
3,0,0,71,0,0,0,0,0,0,no
3,1,0,104,4,4,4,14,14,14,no
3,0,0,71,0,0,0,0,0,0,no
3,1,0,200,119,119,119,14,14,14,no
3,1,0,197,61,61,61,14,14,14,no
3,0,0,46,0,0,0,0,0,0,no
3,0,0,111,0,0,0,0,0,0,no
3,0,0,110,0,0,0,0,0,0,no
3,0,0,259,0,0,0,0,0,0,no
3,0,0,112,0,0,0,0,0,0,no
3,2,2,334,5,5,2,17,10,8,no
3,3,3,510,15,12,5,19,10,6,no
3,1,1,550,6,6,6,6,6,6,yes
3,1,0,179,1,1,1,19,19,19,no
3,0,0,45,0,0,0,0,0,0,no
3,1,1,473,5,5,5,6,6,6,no
3,0,0,49,0,0,0,0,0,0,no
3,0,0,51,0,0,0,0,0,0,no
3,0,0,53,0,0,0,0,0,0,no
3,1,0,564,0,0,0,8,8,8,yes
3,0,0,59,0,0,0,0,0,0,no
3,1,0,58,6,6,6,14,14,14,no
3,0,0,103,0,0,0,0,0,0,no
3,0,0,39,0,0,0,0,0,0,no
3,0,0,60,0,0,0,0,0,0,no
3,0,0,101,0,0,0,0,0,0,no
3,1,0,99,6,6,6,14,14,14,no
3,0,0,156,0,0,0,0,0,0,no
3,0,0,117,0,0,0,0,0,0,no
3,0,0,40,0,0,0,0,0,0,no
3,0,0,31,0,0,0,0,0,0,no
3,0,0,1681,0,0,0,0,0,0,yes
3,0,0,1448,0,0,0,0,0,0,no
3,0,0,270,0,0,0,0,0,0,no
3,0,0,387,0,0,0,0,0,0,no
3,0,0,73,0,0,0,0,0,0,no
3,0,0,664,0,0,0,0,0,0,no
3,0,0,159,0,0,0,0,0,0,no
3,0,0,287,0,0,0,0,0,0,no
4,0,0,76,0,0,0,0,0,0,no
4,0,0,72,0,0,0,0,0,0,no
4,0,0,197,0,0,0,0,0,0,no
4,0,0,170,0,0,0,0,0,0,no
4,0,0,120,0,0,0,0,0,0,no
4,0,0,65,0,0,0,0,0,0,no
4,0,0,103,0,0,0,0,0,0,no
4,0,0,96,0,0,0,0,0,0,no
4,2,2,222,21,21,10,2,1,1,no
4,0,0,312,0,0,0,0,0,0,no
4,0,0,152,0,0,0,0,0,0,no
4,0,0,53,0,0,0,0,0,0,no
4,0,0,605,0,0,0,0,0,0,no
4,2,2,886,6,3,3,13,10,6,no
4,0,0,51,0,0,0,0,0,0,no
4,0,0,61,0,0,0,0,0,0,no
4,0,0,162,0,0,0,0,0,0,no
4,0,0,68,0,0,0,0,0,0,no
4,1,0,138,8,8,8,41,41,41,no
4,0,0,219,0,0,0,0,0,0,no
4,1,0,369,0,0,0,19,19,19,no
4,1,0,262,6,6,6,23,23,23,no
4,0,0,35,0,0,0,0,0,0,no
4,0,0,545,0,0,0,0,0,0,no
4,0,0,263,0,0,0,0,0,0,yes
4,0,0,45,0,0,0,0,0,0,no
4,0,0,129,0,0,0,0,0,0,no
4,0,0,61,0,0,0,0,0,0,no
4,4,0,172,-11,3,-2,25,19,6,no
4,0,0,210,0,0,0,0,0,0,yes
4,1,0,348,0,0,0,1,1,1,yes
4,0,0,49,0,0,0,0,0,0,no
4,0,0,41,0,0,0,0,0,0,no
4,0,0,97,0,0,0,0,0,0,no
4,4,0,1387,35,27,8,22,19,5,no
4,3,0,653,17,18,5,22,19,7,yes
4,0,0,46,0,0,0,0,0,0,no
4,0,0,458,0,0,0,0,0,0,no
4,1,0,371,6,6,6,23,23,23,no
4,0,0,221,0,0,0,0,0,0,no
4,0,0,460,0,0,0,0,0,0,no
4,1,0,171,42,42,42,19,19,19,no
4,0,0,47,0,0,0,0,0,0,no
4,1,0,131,19,19,19,19,19,19,no
4,0,0,80,0,0,0,0,0,0,no
4,0,0,131,0,0,0,0,0,0,no
4,3,0,323,62,64,20,23,19,7,no
4,0,0,159,0,0,0,0,0,0,no
4,3,0,701,42,36,14,43,23,14,yes
4,0,0,43,0,0,0,0,0,0,no
4,1,0,203,6,6,6,23,23,23,no
4,0,0,55,0,0,0,0,0,0,yes
4,0,0,85,0,0,0,0,0,0,yes
4,0,0,166,0,0,0,0,0,0,no
4,0,0,37,0,0,0,0,0,0,yes
4,0,0,84,0,0,0,0,0,0,no
4,0,0,37,0,0,0,0,0,0,yes
4,0,0,197,0,0,0,0,0,0,yes
4,0,0,44,0,0,0,0,0,0,no
4,0,0,49,0,0,0,0,0,0,no
4,0,0,73,0,0,0,0,0,0,no
4,0,0,75,0,0,0,0,0,0,no
4,0,0,131,0,0,0,0,0,0,no
4,0,0,94,0,0,0,0,0,0,no
4,0,0,149,0,0,0,0,0,0,yes
4,0,0,193,0,0,0,0,0,0,no
4,0,0,109,0,0,0,0,0,0,no
4,0,0,70,0,0,0,0,0,0,no
4,0,0,220,0,0,0,0,0,0,no
4,0,0,63,0,0,0,0,0,0,no
4,0,0,46,0,0,0,0,0,0,no
4,0,0,55,0,0,0,0,0,0,no
4,0,0,70,0,0,0,0,0,0,no
4,0,0,43,0,0,0,0,0,0,yes
4,0,0,51,0,0,0,0,0,0,no
4,0,0,207,0,0,0,0,0,0,no
4,0,0,78,0,0,0,0,0,0,no
4,0,0,59,0,0,0,0,0,0,no
4,0,0,56,0,0,0,0,0,0,no
4,0,0,44,0,0,0,0,0,0,no
4,0,0,224,0,0,0,0,0,0,no
4,0,0,119,0,0,0,0,0,0,no
4,0,0,113,0,0,0,0,0,0,no
4,0,0,83,0,0,0,0,0,0,no
4,0,0,210,0,0,0,0,0,0,no
4,0,0,176,0,0,0,0,0,0,no
4,0,0,47,0,0,0,0,0,0,no
4,0,0,224,0,0,0,0,0,0,no
4,0,0,47,0,0,0,0,0,0,no
4,0,0,93,0,0,0,0,0,0,no
4,0,0,47,0,0,0,0,0,0,no
4,0,0,145,0,0,0,0,0,0,yes
4,0,0,168,0,0,0,0,0,0,no
4,0,0,65,0,0,0,0,0,0,no
4,0,0,65,0,0,0,0,0,0,no
4,0,0,45,0,0,0,0,0,0,no
4,0,0,399,0,0,0,0,0,0,no
4,0,0,47,0,0,0,0,0,0,no
4,0,0,32,0,0,0,0,0,0,no
4,0,0,56,0,0,0,0,0,0,no
4,0,0,61,0,0,0,0,0,0,no
4,0,0,104,0,0,0,0,0,0,no
4,0,0,155,0,0,0,0,0,0,no
4,0,0,146,0,0,0,0,0,0,yes
4,0,0,44,0,0,0,0,0,0,no
4,0,0,44,0,0,0,0,0,0,no
4,0,0,95,0,0,0,0,0,0,no
4,0,0,79,0,0,0,0,0,0,no
4,0,0,81,0,0,0,0,0,0,no
4,0,0,51,0,0,0,0,0,0,no
4,0,0,103,0,0,0,0,0,0,no
4,1,0,824,0,0,0,19,19,19,yes
4,1,0,131,0,0,0,19,19,19,no
4,0,0,36,0,0,0,0,0,0,no
4,0,0,71,0,0,0,0,0,0,no
4,0,0,41,0,0,0,0,0,0,no
4,0,0,39,0,0,0,0,0,0,no
4,1,1,343,0,0,0,2,2,2,no
4,0,0,57,0,0,0,0,0,0,no
4,0,0,44,0,0,0,0,0,0,yes
4,0,0,282,0,0,0,0,0,0,no
4,0,0,119,0,0,0,0,0,0,no
4,0,0,65,0,0,0,0,0,0,yes
4,0,0,207,0,0,0,0,0,0,no
4,0,0,141,0,0,0,0,0,0,yes
4,0,0,54,0,0,0,0,0,0,no
4,0,0,53,0,0,0,0,0,0,yes
4,0,0,54,0,0,0,0,0,0,yes
4,0,0,199,0,0,0,0,0,0,yes
4,0,0,151,0,0,0,0,0,0,yes
4,0,0,147,0,0,0,0,0,0,yes
4,0,0,177,0,0,0,0,0,0,no
4,0,0,989,0,0,0,0,0,0,no
4,1,0,414,4,4,4,22,22,22,yes
4,0,0,115,0,0,0,0,0,0,no
4,0,0,128,0,0,0,0,0,0,no
4,0,0,436,0,0,0,0,0,0,no
4,0,0,170,0,0,0,0,0,0,no
4,0,0,78,0,0,0,0,0,0,no
4,0,0,85,0,0,0,0,0,0,no
4,0,0,1028,0,0,0,0,0,0,yes
4,0,0,333,0,0,0,0,0,0,yes
4,0,0,247,0,0,0,0,0,0,no
4,0,0,87,0,0,0,0,0,0,no
4,0,0,46,0,0,0,0,0,0,no
4,0,0,72,0,0,0,0,0,0,no
4,0,0,67,0,0,0,0,0,0,no
4,0,0,164,0,0,0,0,0,0,no
4,0,0,91,0,0,0,0,0,0,no
4,0,0,307,0,0,0,0,0,0,no
4,1,0,740,2,2,2,1,1,1,no
4,2,0,1772,8,5,4,23,22,11,yes
4,0,0,1230,0,0,0,0,0,0,no
4,0,0,71,0,0,0,0,0,0,no
4,2,0,1137,9,6,4,24,23,12,no
4,0,0,142,0,0,0,0,0,0,no
4,0,0,167,0,0,0,0,0,0,no
4,0,0,63,0,0,0,0,0,0,no
4,0,0,230,0,0,0,0,0,0,no
4,0,0,611,0,0,0,0,0,0,no
4,0,0,138,0,0,0,0,0,0,no
4,0,0,38,0,0,0,0,0,0,no
4,0,0,163,0,0,0,0,0,0,no
4,1,0,2214,6,6,6,23,23,23,no
4,0,0,96,0,0,0,0,0,0,no
4,0,0,152,0,0,0,0,0,0,yes
4,0,0,136,0,0,0,0,0,0,no
4,0,0,69,0,0,0,0,0,0,no
4,0,0,104,0,0,0,0,0,0,no
4,0,0,269,0,0,0,0,0,0,no
4,0,0,544,0,0,0,0,0,0,no
4,0,0,321,0,0,0,0,0,0,no
4,0,0,379,0,0,0,0,0,0,yes
4,0,0,89,0,0,0,0,0,0,no
4,0,0,87,0,0,0,0,0,0,yes
4,0,0,82,0,0,0,0,0,0,no
4,0,0,96,0,0,0,0,0,0,no
4,0,0,176,0,0,0,0,0,0,no
4,0,0,81,0,0,0,0,0,0,no
4,0,0,61,0,0,0,0,0,0,no
4,0,0,76,0,0,0,0,0,0,yes
4,0,0,51,0,0,0,0,0,0,no
4,0,0,62,0,0,0,0,0,0,no
4,0,0,83,0,0,0,0,0,0,no
4,0,0,66,0,0,0,0,0,0,no
4,0,0,127,0,0,0,0,0,0,no
4,0,0,51,0,0,0,0,0,0,no
4,0,0,266,0,0,0,0,0,0,yes
4,0,0,133,0,0,0,0,0,0,no
4,2,1,1578,1,1,0,46,41,23,yes
4,0,0,172,0,0,0,0,0,0,no
4,0,0,95,0,0,0,0,0,0,no
4,0,0,68,0,0,0,0,0,0,no
4,1,0,136,1,1,1,22,22,22,no
4,0,0,404,0,0,0,0,0,0,no
4,0,0,260,0,0,0,0,0,0,no
4,0,0,87,0,0,0,0,0,0,no
4,0,0,98,0,0,0,0,0,0,no
4,0,0,163,0,0,0,0,0,0,no
4,0,0,99,0,0,0,0,0,0,no
4,0,0,152,0,0,0,0,0,0,no
4,0,0,232,0,0,0,0,0,0,no
4,0,0,423,0,0,0,0,0,0,no
4,0,0,176,0,0,0,0,0,0,no
4,0,0,107,0,0,0,0,0,0,no
4,0,0,96,0,0,0,0,0,0,no
4,0,0,113,0,0,0,0,0,0,no
4,0,0,83,0,0,0,0,0,0,no
4,0,0,261,0,0,0,0,0,0,no
4,0,0,89,0,0,0,0,0,0,no
4,0,0,58,0,0,0,0,0,0,no
4,0,0,54,0,0,0,0,0,0,no
4,0,0,55,0,0,0,0,0,0,no
4,0,0,75,0,0,0,0,0,0,no
4,0,0,49,0,0,0,0,0,0,no
4,0,0,84,0,0,0,0,0,0,no
4,0,0,403,0,0,0,0,0,0,no
4,0,0,88,0,0,0,0,0,0,no
4,0,0,97,0,0,0,0,0,0,no
4,0,0,96,0,0,0,0,0,0,no
4,0,0,862,0,0,0,0,0,0,yes
4,0,0,170,0,0,0,0,0,0,no
4,0,0,170,0,0,0,0,0,0,no
4,0,0,218,0,0,0,0,0,0,no
4,0,0,342,0,0,0,0,0,0,no
4,0,0,270,0,0,0,0,0,0,no
4,0,0,330,0,0,0,0,0,0,no
4,0,0,521,0,0,0,0,0,0,yes
4,0,0,259,0,0,0,0,0,0,no
4,0,0,169,0,0,0,0,0,0,no
4,0,0,77,0,0,0,0,0,0,no
4,0,0,57,0,0,0,0,0,0,no
4,0,0,59,0,0,0,0,0,0,no
4,0,0,124,0,0,0,0,0,0,no
4,0,0,133,0,0,0,0,0,0,no
4,0,0,154,0,0,0,0,0,0,no
4,1,0,736,13,13,13,22,22,22,no
4,0,0,308,0,0,0,0,0,0,no
4,0,0,188,0,0,0,0,0,0,no
4,0,0,295,0,0,0,0,0,0,yes
4,0,0,111,0,0,0,0,0,0,no
4,0,0,151,0,0,0,0,0,0,no
4,0,0,106,0,0,0,0,0,0,no
4,0,0,741,0,0,0,0,0,0,no
4,0,0,85,0,0,0,0,0,0,no
4,0,0,194,0,0,0,0,0,0,no
4,0,0,187,0,0,0,0,0,0,no
4,0,0,80,0,0,0,0,0,0,no
4,0,0,85,0,0,0,0,0,0,no
4,0,0,45,0,0,0,0,0,0,no
4,0,0,263,0,0,0,0,0,0,no
4,0,0,42,0,0,0,0,0,0,no
4,0,0,939,0,0,0,0,0,0,no
4,0,0,468,0,0,0,0,0,0,no
4,0,0,65,0,0,0,0,0,0,no
4,0,0,81,0,0,0,0,0,0,no
4,1,0,1518,6,6,6,23,23,23,yes
4,0,0,235,0,0,0,0,0,0,no
4,0,0,209,0,0,0,0,0,0,no
4,0,0,186,0,0,0,0,0,0,no
4,1,0,692,13,13,13,22,22,22,yes
4,1,0,496,6,6,6,23,23,23,no
4,0,0,56,0,0,0,0,0,0,yes
4,0,0,605,0,0,0,0,0,0,no
4,0,0,446,0,0,0,0,0,0,no
4,1,0,104,21,21,21,14,14,14,no
4,0,0,853,0,0,0,0,0,0,no
4,2,1,154,1,1,0,19,14,9,no
4,1,0,96,-15,0,-15,14,14,14,no
4,0,0,45,0,0,0,0,0,0,no
4,0,0,38,0,0,0,0,0,0,no
4,3,2,764,24,18,8,14,10,4,no
4,14,5,3992,261,61,18,86,22,6,yes
4,0,0,615,0,0,0,0,0,0,yes
4,2,1,96,29,27,14,24,22,12,no
4,0,0,174,0,0,0,0,0,0,no
4,0,0,61,0,0,0,0,0,0,no
4,0,0,162,0,0,0,0,0,0,no
4,2,1,228,-16,1,-8,19,14,9,no
4,2,1,316,-16,1,-8,7,5,3,no
4,1,1,261,1,1,1,1,1,1,yes
4,0,0,118,0,0,0,0,0,0,no
4,0,0,115,0,0,0,0,0,0,no
4,0,0,193,0,0,0,0,0,0,no
4,0,0,406,0,0,0,0,0,0,no
4,0,0,42,0,0,0,0,0,0,no
4,0,0,80,0,0,0,0,0,0,no
4,0,0,935,0,0,0,0,0,0,no
4,0,0,536,0,0,0,0,0,0,no
4,2,1,198,4,3,2,7,5,3,no
4,3,2,1100,-12,4,-4,25,14,8,yes
4,0,0,127,0,0,0,0,0,0,no
4,2,2,395,2,1,1,6,5,3,yes
4,0,0,437,0,0,0,0,0,0,no
4,0,0,38,0,0,0,0,0,0,no
4,0,0,575,0,0,0,0,0,0,no
4,1,0,490,11,11,11,19,19,19,no
4,0,0,523,0,0,0,0,0,0,no
4,1,0,953,7,7,7,19,19,19,no
4,0,0,74,0,0,0,0,0,0,no
4,0,0,257,0,0,0,0,0,0,no
4,1,0,644,8,8,8,19,19,19,no
4,1,1,115,33,33,33,4,4,4,no
4,0,0,46,0,0,0,0,0,0,no
4,0,0,63,0,0,0,0,0,0,no
4,0,0,241,0,0,0,0,0,0,yes
4,0,0,191,0,0,0,0,0,0,no
4,0,0,689,0,0,0,0,0,0,no
4,0,0,138,0,0,0,0,0,0,no
4,1,0,2903,56,56,56,19,19,19,no
4,0,0,36,0,0,0,0,0,0,no
4,0,0,302,0,0,0,0,0,0,yes
4,0,0,65,0,0,0,0,0,0,no
4,0,0,151,0,0,0,0,0,0,no
4,0,0,122,0,0,0,0,0,0,no
4,1,0,280,22,22,22,8,8,8,no
4,0,0,216,0,0,0,0,0,0,no
4,0,0,118,0,0,0,0,0,0,no
4,1,0,147,1,1,1,4,4,4,no
4,0,0,520,0,0,0,0,0,0,no
4,0,0,112,0,0,0,0,0,0,no
4,0,0,90,0,0,0,0,0,0,no
